Episode,Metrics/Avg_EndToEnd_Delay_ms,Metrics/SLA_Success_Rate,Metrics/Load_Variance,Metrics/Total_Cost,Metrics/AI_Instance_Thrashing,Metrics/Truncated_Actions,Rewards/R_base,Rewards/Penalty_SLA,Rewards/Penalty_Smoothness,Rewards/Penalty_Intent,CMDP/Dynamic_Lambda_SLA,Total_Reward
490,202.34808,0.943359375,0.050921764,45.87187528889626,313.0,103.0,103.11577841402395,-3.825805149276029,-15.650000000000011,-5.150000000000002,0.5358996946918779,36.352337
491,1502.0481,0.373046875,0.0474317,38.56250025401823,300.0,170.0,79.8623728057761,-42.28432131949561,-14.999999999999995,-8.500000000000002,0.5345698728083481,-1.9812162
492,976.1847,0.693359375,0.039601658,39.97109401569469,250.0,135.0,93.54512094671736,-20.472619272689897,-12.499999999999995,-6.750000000000001,0.5341514371356545,24.888971
493,3048.7617,0.203125,0.03836291,42.244531549105886,337.0,100.0,65.73316418662881,-53.81632837225355,-16.849999999999994,-5.000000000000002,0.5342627444699232,-15.312426
494,1330.858,0.6875,0.039688468,46.21093778044451,315.0,153.0,86.61837282646346,-20.83964976556741,-15.750000000000005,-7.650000000000003,0.5343384404069632,11.883637
495,2344.5474,0.265625,0.036280695,35.64375022682361,248.0,346.0,77.29228317514524,-49.633520571265514,-12.400000000000002,-17.299999999999997,0.5340360479894203,-14.442605
496,1449.741,0.62890625,0.02640384,37.71171905420488,180.0,74.0,92.00128619326247,-24.838840846932666,-8.999999999999995,-3.7000000000000006,0.5341345489215132,35.23429
497,3430.225,0.240234375,0.030459937,44.84453151660273,251.0,213.0,64.36810380902574,-51.32786856187395,-12.550000000000004,-10.65,0.5342942679567596,-15.663087
498,1765.3153,0.515625,0.034760848,43.33046904945513,233.0,119.0,81.36251237010582,-32.607563204226615,-11.650000000000004,-5.950000000000002,0.5347198508005802,14.13682
499,1177.1014,0.3828125,0.02776723,41.80390650551999,252.0,229.0,85.64469815709532,-41.727603003128074,-12.6,-11.449999999999998,0.5348373943205639,0.742741
500,3250.2112,0.15625,0.028668478,35.989062751759775,216.0,290.0,69.77496145068928,-57.23598100178467,-10.8,-14.499999999999996,0.5360573380933225,-19.157686
501,3376.3804,0.095703125,0.036767658,38.29375029262155,253.0,61.0,63.574354733418474,-61.590492200439186,-12.649999999999991,-3.0500000000000003,0.5380582916421165,-13.368898
502,2254.996,0.390625,0.05276729,41.28437525499612,304.0,216.0,73.06469256742159,-41.42723440115139,-15.199999999999998,-10.800000000000002,0.5394991027347927,-8.838913
503,1143.0234,0.68359375,0.029618727,36.921875251922756,189.0,104.0,95.80544962018212,-21.40592766054554,-9.450000000000001,-5.200000000000001,0.5390186563820445,35.150475
504,2265.738,0.25,0.039933585,40.72109403315699,268.0,184.0,73.67588030181706,-51.09150520268176,-13.399999999999997,-9.200000000000001,0.5388667398103788,-9.723046
505,4988.169,0.271484375,0.046882212,39.00468775886111,275.0,284.0,56.836804442838265,-49.66779473436992,-13.749999999999996,-14.200000000000003,0.5400024823300944,-24.439823
506,4678.4556,0.109375,0.03497293,47.17890653811628,290.0,68.0,59.60487405448532,-61.05037111488024,-14.500000000000005,-3.4000000000000004,0.5415480903352108,-17.947489
507,1516.289,0.515625,0.038831126,41.91953151585767,241.0,89.0,82.9138714449516,-33.105787135380545,-12.05000000000001,-4.450000000000001,0.5426008446233846,14.462908
508,195.23401,0.94140625,0.031246904,43.189062797115184,220.0,128.0,105.81040312855171,-3.955509928913437,-11.0,-6.400000000000002,0.5406809369735337,46.573654
509,1182.3602,0.453125,0.03642516,44.60546903399518,229.0,182.0,83.71242748448537,-37.20759221425019,-11.450000000000005,-9.100000000000003,0.5392350914506152,8.005855
510,1344.7378,0.501953125,0.0255437,52.80781280377414,237.0,113.0,83.82770727073837,-33.90413463906752,-11.850000000000005,-5.65,0.5389982756224087,16.271954
511,1044.2769,0.5390625,0.030679857,44.52031280181836,240.0,93.0,86.39375367479454,-31.227455286301883,-11.999999999999998,-4.65,0.5385641965453629,19.036135
512,3007.4028,0.240234375,0.049399115,50.50000031059608,393.0,30.0,64.08317598648023,-51.73165290560322,-19.65,-1.5,0.5389555588350404,-13.392339
513,2739.1028,0.3515625,0.03707375,35.071875251829624,185.0,170.0,71.8669647398798,-44.14082314777653,-9.249999999999996,-8.500000000000005,0.5398108172741446,-0.11731073
514,2812.215,0.330078125,0.03451746,47.22656278882641,249.0,85.0,74.28442152497729,-45.79454643148859,-12.450000000000003,-4.25,0.5406129800618814,2.6373222
515,1660.3894,0.3984375,0.036931153,39.700781530526,273.0,100.0,79.35076288302679,-41.063418057636675,-13.65000000000001,-5.000000000000001,0.5410106248417385,5.6142344
516,1996.8934,0.34765625,0.045487635,42.37890655727824,301.0,57.0,73.70004451140166,-44.58764736661117,-15.05000000000001,-2.85,0.5415717366574939,1.6972855
517,3523.1396,0.330078125,0.032716315,39.11171901685884,254.0,241.0,67.13173127318956,-45.88296725654346,-12.700000000000008,-12.05,0.54228944850272,-12.598227
518,1579.3046,0.38671875,0.03660457,44.2703127869172,306.0,62.0,78.45188420030007,-42.01902612799841,-15.3,-3.1000000000000005,0.5429614567571109,4.8897405
519,1284.1865,0.51953125,0.0441102,45.160937820444815,313.0,88.0,82.75739863449674,-32.79685307369986,-15.649999999999997,-4.4,0.5429639442736416,10.148693
520,1166.4579,0.55078125,0.03584935,40.20390655804658,237.0,57.0,86.63596120348537,-30.596097891211674,-11.850000000000003,-2.8499999999999996,0.5423546281324644,23.391146
521,6835.104,0.083984375,0.030404342,42.93828151380876,296.0,182.0,54.14890425430959,-63.00653892465158,-14.80000000000001,-9.100000000000005,0.5432181499913689,-27.840784
522,797.2444,0.642578125,0.029685784,36.78984398272587,189.0,333.0,94.17437108348531,-24.421542214709884,-9.449999999999998,-16.649999999999995,0.5436342406073279,11.116842
523,3662.0654,0.103515625,0.033256676,38.113281513389666,261.0,169.0,65.05567234358182,-61.767609886226076,-13.050000000000006,-8.450000000000003,0.5442142909049552,-17.67671
524,3632.002,0.103515625,0.039779976,41.73593774612527,196.0,278.0,63.87900063999465,-62.00726361267289,-9.799999999999995,-13.899999999999997,0.5462808607154308,-22.917418
525,1611.1198,0.732421875,0.01885948,36.316406513156835,129.0,116.0,85.01498395437534,-18.15073237530026,-6.449999999999992,-5.8000000000000025,0.5463879890642012,36.47909
526,881.00836,0.564453125,0.04411467,43.05468777345959,251.0,118.0,87.70233104182154,-29.788860264546823,-12.550000000000006,-5.900000000000003,0.5451633360155141,16.944515
527,4549.3223,0.12109375,0.034361612,38.98203150072368,251.0,251.0,60.064026615281485,-60.71776092384816,-12.54999999999999,-12.549999999999999,0.545863746195365,-25.904783
528,1051.5592,0.751953125,0.03824365,39.785156502446625,312.0,130.0,91.07611338191343,-16.843736281061975,-15.600000000000005,-6.500000000000003,0.5459552954745893,19.823988
529,4413.2856,0.328125,0.01738758,36.1468752368819,175.0,230.0,66.3367224286655,-46.215745827244696,-8.749999999999991,-11.499999999999998,0.5451083269418804,-9.034254
530,1069.9495,0.642578125,0.035483494,42.990625268546864,248.0,175.0,91.01532214697038,-24.515495854403447,-12.400000000000004,-8.750000000000002,0.5453767555399955,17.948658
531,3230.326,0.181640625,0.036360245,37.34218778333161,211.0,116.0,68.744472031472,-56.44641171088538,-10.550000000000004,-5.800000000000001,0.5452501272800611,-7.788702
532,1407.0737,0.515625,0.021972137,40.00625027809292,189.0,83.0,86.55862658961641,-33.29858558031471,-9.449999999999996,-4.15,0.5456227073334221,24.884422
533,3218.186,0.41796875,0.0328122,52.29687526682392,229.0,115.0,65.92692941681399,-40.039534888211406,-11.45,-5.750000000000002,0.545878869116726,0.26666862
534,4311.686,0.234375,0.033552572,41.83828151872149,226.0,166.0,59.72056252579994,-52.84210304917584,-11.299999999999997,-8.300000000000002,0.5463306881818499,-15.660802
535,1936.7949,0.4296875,0.035157744,37.44843777164351,198.0,137.0,79.33939442889351,-39.35784059335216,-9.899999999999995,-6.850000000000002,0.5472441204918126,8.995784
536,2587.9443,0.30078125,0.044798728,41.104687796439976,246.0,59.0,68.64788536225953,-48.32942259949139,-12.300000000000002,-2.95,0.5475813418761725,-1.2871301
537,675.8625,0.611328125,0.023119858,49.13203150831396,171.0,196.0,93.51865173863912,-26.862580077949573,-8.549999999999992,-9.800000000000002,0.5476729878923814,25.274593
538,1182.1624,0.5390625,0.047278892,47.705469037697185,338.0,54.0,80.81233201760689,-31.61016253527159,-16.900000000000006,-2.7,0.5466858347326824,9.5118475
539,3713.7065,0.1796875,0.03849505,39.41015648673056,274.0,260.0,66.11151287049469,-56.77775102179235,-13.700000000000001,-13.0,0.5472918591257125,-23.026295
540,627.82263,0.7421875,0.027995769,40.335937776835635,142.0,103.0,99.13967486044243,-17.61827321718459,-7.099999999999989,-5.15,0.5472455199681585,46.778908
541,3752.8503,0.234375,0.02679356,40.32812531734817,225.0,57.0,66.51997664827964,-52.99426150817986,-11.250000000000004,-2.8500000000000005,0.5470181107870007,-1.8464952
542,3502.9368,0.1796875,0.024939068,39.71640652680071,218.0,138.0,69.7772520354961,-56.914039904272826,-10.899999999999995,-6.900000000000003,0.5483168383990382,-9.003832
543,833.9911,0.615234375,0.029590191,45.603906516509596,218.0,208.0,89.85199667380495,-26.49662783887107,-10.900000000000002,-10.400000000000002,0.5486464420294079,16.471537
544,1454.9203,0.4453125,0.03492014,43.18593779776711,232.0,130.0,82.69526904625084,-38.37123636156476,-11.599999999999998,-6.500000000000002,0.5480770604408286,9.965689
545,1321.3224,0.41796875,0.026968535,38.91328153788345,226.0,93.0,85.59651934054607,-40.2569748232054,-11.300000000000008,-4.65,0.5482401771776455,15.31941
546,3721.7808,0.123046875,0.03587598,46.81171902845381,232.0,133.0,61.71553007329692,-60.977795198434244,-11.6,-6.650000000000002,0.5491509858226871,-18.173607
547,153.18556,0.951171875,0.035678875,37.0843752771616,223.0,80.0,107.62752321775434,-3.342890089737518,-11.150000000000004,-4.0,0.5485438421357606,54.85198
548,1466.5637,0.451171875,0.029226167,38.048437768244185,224.0,143.0,84.81492272049323,-37.841174570086615,-11.200000000000003,-7.150000000000002,0.54698862947357,10.545718
549,2885.1443,0.162109375,0.02634051,41.867969017417636,168.0,201.0,68.55944047218809,-58.081760977642254,-8.399999999999993,-10.049999999999999,0.5477248219505941,-10.461885
550,716.366,0.732421875,0.03733914,45.14062528940849,235.0,111.0,96.59445629333868,-18.37505391484462,-11.749999999999996,-5.5500000000000025,0.5477678449940957,31.276272
551,3447.9517,0.296875,0.030545691,45.52031276526395,192.0,112.0,66.74999318414304,-48.62415319090401,-9.600000000000001,-5.6000000000000005,0.5474948362004738,-1.9111215
552,912.3798,0.65625,0.025641048,47.24687529064249,203.0,100.0,91.61531984514181,-23.59480736938636,-10.149999999999997,-4.999999999999999,0.5471209931711666,31.752947
553,2280.6804,0.490234375,0.027365793,41.03046901844209,231.0,142.0,76.63722756573002,-35.012625517880345,-11.550000000000004,-7.100000000000001,0.5462138781803973,6.795412
554,1856.3695,0.296875,0.053678088,42.93515650607878,279.0,138.0,72.55808515285443,-48.530546290075655,-13.950000000000006,-6.900000000000003,0.5465892892064087,-7.3888764
555,1056.0183,0.501953125,0.026652817,47.83750025718473,214.0,178.0,87.9481385469726,-34.35004266330896,-10.699999999999998,-8.9,0.5468729204151063,13.936292
556,2240.108,0.275390625,0.03208006,45.131250279955566,260.0,94.0,77.26662222516569,-50.21507535180294,-13.000000000000005,-4.700000000000001,0.5474202791332634,-0.12717482
557,949.55695,0.580078125,0.030592222,37.86953152582282,177.0,97.0,91.57841543330994,-28.876706540811206,-8.849999999999993,-4.850000000000001,0.5472959951438994,29.500862
558,1675.1714,0.435546875,0.024816314,41.43437531380914,172.0,33.0,85.64677952347805,-38.999619610826706,-8.599999999999993,-1.6500000000000001,0.5470532691216067,23.996492
559,1107.1615,0.453125,0.02906366,45.86875026556663,175.0,198.0,87.52080504508935,-37.701765046028825,-8.75,-9.900000000000002,0.5470269094220858,12.405321
560,1071.8438,0.49609375,0.023735259,47.86484401480993,199.0,163.0,87.34880211844873,-34.67953071233076,-9.949999999999996,-8.150000000000006,0.5467209582906889,14.878968
561,2438.56,0.404296875,0.022172228,42.91015655681258,153.0,69.0,78.17198349949196,-41.099446174948675,-7.649999999999988,-3.4499999999999997,0.546682850553212,16.36294
562,1101.2347,0.46875,0.027249135,44.100781547196675,174.0,220.0,87.5763244136388,-36.711959466273385,-8.699999999999998,-11.000000000000004,0.5468591818258399,11.001092
563,1308.3136,0.439453125,0.043330155,31.970312741817906,190.0,245.0,86.5391219211881,-38.649327769458985,-9.499999999999996,-12.250000000000002,0.5466621862018656,5.916863
564,616.78394,0.7578125,0.03204642,44.179687796742655,224.0,57.0,96.76986106594646,-16.529836840805512,-11.200000000000006,-2.8500000000000005,0.5457714929429639,42.11107
565,751.26733,0.63671875,0.035301875,47.98437526507769,195.0,157.0,89.60138677869958,-24.784059353015422,-9.75,-7.850000000000004,0.5440431536052447,24.613428
566,2694.833,0.248046875,0.025142258,41.25390652968781,185.0,155.0,73.52992825191149,-51.76519805473743,-9.249999999999998,-7.750000000000004,0.544058866968261,-2.994566
567,3488.2754,0.33203125,0.03244935,38.25625026342459,232.0,193.0,70.95838521895296,-46.037145925053544,-11.599999999999994,-9.65,0.5452510684916617,-6.540318
568,845.17993,0.630859375,0.053204343,52.29609401588095,232.0,83.0,87.36791401115796,-25.19599812040215,-11.599999999999998,-4.15,0.5447546053959017,25.94555
569,633.5827,0.8203125,0.023192782,40.86875028954819,189.0,101.0,98.5638498869971,-12.114215000696152,-9.450000000000006,-5.050000000000001,0.5430994565640505,45.099834
570,552.70795,0.693359375,0.03719527,51.04453153751092,290.0,94.0,92.52057427235687,-20.66519186617741,-14.499999999999993,-4.700000000000001,0.5410374287468331,23.452778
571,2938.2446,0.3828125,0.034427494,43.960156519839074,247.0,148.0,71.48645567695911,-42.04923584387897,-12.350000000000014,-7.400000000000001,0.5404876202195449,-2.7776384
572,832.1961,0.73046875,0.03409682,42.909375289222226,203.0,54.0,95.11846845870869,-18.19620650558486,-10.149999999999997,-2.7,0.5397352911105843,41.194874
573,2805.1943,0.248046875,0.0362274,41.18281279236544,280.0,81.0,71.71820550316673,-51.259545015255526,-13.999999999999995,-4.050000000000001,0.5395357705744914,-4.5749907
574,2276.983,0.6484375,0.040618744,42.3187502627261,287.0,221.0,84.62854856581386,-23.81759363762781,-14.350000000000001,-11.05,0.5398517392009662,5.8090425
575,1885.3794,0.41015625,0.0495277,38.49687527283095,300.0,158.0,76.5287973026257,-40.102309593615445,-15.000000000000009,-7.900000000000002,0.5390877464979971,-1.5153649
576,1072.9952,0.5234375,0.040410694,39.911719001305755,238.0,163.0,86.7479949416143,-32.29880242056033,-11.900000000000004,-8.150000000000002,0.5390055214559837,13.260514
577,243.9766,0.876953125,0.021024585,41.936719027755316,152.0,167.0,104.82777667223063,-8.250309027559453,-7.599999999999992,-8.350000000000001,0.5373851528778422,48.490276
578,2546.165,0.302734375,0.032360893,44.425000296672806,175.0,162.0,73.46485059112007,-47.29904669101207,-8.749999999999988,-8.100000000000005,0.5365396864200785,0.8965455
579,1982.3728,0.435546875,0.033267036,44.31796902714996,185.0,96.0,78.01027793463194,-38.22004151304201,-9.249999999999998,-4.800000000000001,0.5371004071022167,14.04135
580,4085.8948,0.23828125,0.030461038,46.829687764286064,186.0,201.0,64.02385171564075,-51.84309480919417,-9.299999999999992,-10.05,0.5378299092715293,-12.087825
581,1198.2559,0.4140625,0.0205775,47.680469057231676,163.0,58.0,88.4127696827996,-39.930691542870846,-8.14999999999999,-2.9000000000000004,0.5385828619643461,25.92598
582,1069.367,0.7265625,0.025664097,40.43828151648631,218.0,207.0,93.2788208649214,-18.342903733576602,-10.899999999999993,-10.350000000000005,0.5378083170678497,22.480465
583,2461.6147,0.263671875,0.031358197,42.6445315508754,185.0,113.0,71.7826797126156,-50.01916629147987,-9.249999999999996,-5.65,0.5374269803806224,0.90431666
584,2020.8905,0.59375,0.04041822,38.659375278512016,234.0,63.0,83.20466237527377,-27.39938198680521,-11.700000000000005,-3.15,0.537797084470322,23.269686
585,1820.0579,0.306640625,0.035390306,39.41875024326146,202.0,259.0,80.8708348797264,-47.18189515512589,-10.100000000000001,-12.95,0.537852333338063,-0.68736404
586,3313.4482,0.29296875,0.037333775,48.674219021515455,185.0,221.0,65.38980303478334,-48.10688059300925,-9.249999999999995,-11.049999999999999,0.538587972629139,-9.526526
587,1454.3608,0.52734375,0.027887532,42.182812747661956,195.0,156.0,86.65475517347326,-32.08798312317885,-9.749999999999993,-7.8000000000000025,0.5389137127174554,17.448038
588,1479.0636,0.421875,0.037349068,41.08515649597393,180.0,382.0,82.48243099444402,-39.28847043241101,-8.999999999999995,-19.099999999999994,0.5388667864881515,-5.5017138
589,1259.5516,0.48828125,0.03038412,40.05312528973445,163.0,143.0,86.85042463001872,-34.778048313095766,-8.149999999999988,-7.150000000000002,0.5387637477660269,21.984911
590,772.06635,0.578125,0.019796306,44.965625286102295,198.0,120.0,93.15404199881536,-28.62012307838878,-9.899999999999999,-6.000000000000002,0.5383954635824149,26.654127
591,3917.706,0.23828125,0.037997104,41.79687526356429,234.0,160.0,67.0640225636469,-51.90664428772823,-11.699999999999996,-8.000000000000004,0.5386090021784308,-8.932647
592,1157.2639,0.62109375,0.019741204,41.307812809362076,158.0,114.0,90.97222779173413,-25.636356117620934,-7.899999999999989,-5.700000000000002,0.5384901307724487,32.636665
593,1587.9907,0.486328125,0.034994703,48.51171905890806,224.0,92.0,82.23786405222575,-34.84935327020329,-11.199999999999996,-4.600000000000001,0.5382671712807695,17.791443
594,639.2272,0.740234375,0.023649335,44.42187529033981,168.0,199.0,97.03195203019455,-17.497666551101318,-8.399999999999997,-9.95,0.5370389546133797,33.217194
595,1572.4106,0.357421875,0.036108524,34.80859400698682,188.0,216.0,82.49675176005576,-43.526005557906316,-9.399999999999993,-10.800000000000002,0.5364544568418311,4.084852
596,3118.802,0.15234375,0.030788075,36.74765650212066,226.0,339.0,68.77736985998753,-57.654623430927224,-11.299999999999999,-16.950000000000006,0.5375856344773962,-21.875387
597,1547.116,0.50390625,0.042780176,40.4671878014924,241.0,138.0,82.92630217837562,-33.63121084163402,-12.050000000000004,-6.900000000000002,0.5384284995812777,13.84755
598,841.9154,0.619140625,0.028317457,33.38828151446069,188.0,186.0,94.82116517461426,-25.713672325867133,-9.399999999999995,-9.300000000000002,0.5377625608127229,23.305264
599,804.8743,0.7265625,0.027131842,45.99375028326176,155.0,84.0,95.28915790927493,-18.39847184344204,-7.7499999999999885,-4.200000000000001,0.53637916264352,44.326702
600,3523.0298,0.25,0.028471923,45.7000002884306,167.0,109.0,71.72309612157538,-50.86036169408428,-8.349999999999993,-5.45,0.536060520181316,0.21821053
601,1349.6023,0.423828125,0.038974795,40.84453153581126,194.0,43.0,85.20767450019385,-39.07678781581261,-9.699999999999998,-2.1500000000000004,0.5369189693521822,22.580313
602,1062.9525,0.568359375,0.030103333,40.02500027162023,164.0,120.0,91.22966902844625,-29.230714880521973,-8.19999999999999,-6.0000000000000036,0.536596656598466,30.01171
603,2363.4558,0.2578125,0.020685205,39.37890654063085,147.0,152.0,77.3879324779078,-50.42493531736552,-7.34999999999999,-7.600000000000003,0.5369438198572156,4.2423725
604,1717.4908,0.474609375,0.028707199,42.99296904326184,185.0,130.0,82.24416430236965,-35.59570711878232,-9.249999999999998,-6.500000000000002,0.5373666470004139,16.072481
605,797.2952,0.689453125,0.025545353,37.007812778814696,197.0,226.0,96.41511462816185,-20.936153971593853,-9.85,-11.299999999999997,0.5366577968111288,24.664637
606,583.5237,0.712890625,0.025902335,44.999219009361695,155.0,243.0,95.98312275582504,-19.268036926292204,-7.74999999999999,-12.150000000000002,0.5350511973103999,26.041494
607,1677.0511,0.521484375,0.02863784,35.67812526365742,178.0,238.0,88.51073182352127,-32.2079063063147,-8.899999999999993,-11.899999999999999,0.5340871395119101,12.807321
608,1919.8242,0.296875,0.015268774,35.88203150435584,179.0,243.0,81.2304685556808,-47.47861133655051,-8.949999999999992,-12.149999999999997,0.5341177496304353,-1.732679
609,264.19107,0.869140625,0.025494818,39.08906276768539,179.0,202.0,104.38069682244058,-8.628172823355827,-8.949999999999994,-10.100000000000001,0.5333795875716635,40.677883
610,1876.0234,0.380859375,0.021569582,43.8679690148565,185.0,208.0,79.38891189276572,-41.62012460828139,-9.25,-10.399999999999999,0.5325291580207058,5.5836377
611,192.30011,0.890625,0.018800117,35.17890652740607,134.0,213.0,107.6396250872896,-7.217484260486585,-6.699999999999992,-10.650000000000002,0.5311761245487164,49.954823
612,503.30566,0.87109375,0.02741583,38.791406537697185,172.0,101.0,102.72027008719233,-8.57467041162843,-8.599999999999993,-5.050000000000002,0.5286979279096302,53.196358
613,2154.8232,0.33984375,0.033413436,37.241406554181594,159.0,161.0,78.7142733765891,-44.034843738821586,-7.949999999999992,-8.050000000000002,0.527634240906115,7.7084455
614,3886.8826,0.400390625,0.02696411,42.15312528901268,213.0,118.0,65.22271901954798,-39.92205136998355,-10.649999999999999,-5.900000000000002,0.5282976363341514,1.1354086
615,796.4291,0.685546875,0.024049502,38.94140654109651,148.0,182.0,96.5586170289874,-20.818335399531403,-7.39999999999999,-9.100000000000003,0.5278035327862926,32.92696
616,2624.8333,0.3828125,0.028734261,44.942187787615694,187.0,118.0,77.76146515344695,-41.079150577821416,-9.349999999999994,-5.900000000000001,0.5269682457671119,8.893961
617,2121.8364,0.59375,0.01300038,43.42421902663773,99.0,153.0,84.56314463360188,-26.911737007102364,-4.949999999999995,-7.650000000000006,0.5271072243696677,27.649494
618,1231.3805,0.654296875,0.032471463,38.51875029900111,180.0,174.0,92.96170218908499,-22.861855229984233,-8.999999999999993,-8.700000000000003,0.5261487508222437,24.993317
619,379.4794,0.779296875,0.02103432,34.5343752669869,150.0,222.0,103.3163139585499,-14.469651712852148,-7.499999999999989,-11.100000000000003,0.5244401338360217,37.92914
620,997.4721,0.5546875,0.03406793,43.33671906980453,188.0,115.0,89.7483799939327,-29.390135313744885,-9.399999999999997,-5.750000000000003,0.5232722027138347,27.387625
621,1118.2255,0.662109375,0.020107804,45.75703152635833,109.0,127.0,90.71303200054119,-22.17155227028656,-5.449999999999995,-6.350000000000002,0.5224591294431762,38.94764
622,767.3574,0.642578125,0.039705683,40.389844001445454,202.0,192.0,92.20441552274546,-23.348582587464513,-10.099999999999998,-9.6,0.5210935761193197,23.57798
623,801.63934,0.732421875,0.024659216,40.66171897907043,123.0,253.0,94.26938535682007,-17.4079644029204,-6.1499999999999915,-12.649999999999999,0.519432330466494,30.751331
624,1994.0485,0.22265625,0.020987753,36.60000028461218,156.0,134.0,79.60773133680294,-51.13453541171915,-7.799999999999992,-6.7,0.5196464679335272,7.757729
625,665.67737,0.669921875,0.03006065,41.575781524938066,188.0,119.0,94.33123855040142,-21.45800475000877,-9.4,-5.950000000000002,0.5198296102803529,33.912014
626,748.6597,0.65625,0.024249414,35.178125265520066,151.0,254.0,98.11608995947077,-22.488707610010906,-7.549999999999989,-12.700000000000001,0.5187190029537158,28.42762
627,2419.9602,0.404296875,0.015827555,36.54296902118949,154.0,141.0,78.50829022560166,-38.969329498336805,-7.699999999999993,-7.050000000000002,0.5180695338596215,11.800855
628,2030.6382,0.447265625,0.027290598,43.62656277453061,131.0,137.0,78.6627483786519,-36.17625950263208,-6.54999999999999,-6.850000000000004,0.5186650193806037,16.99015
629,1020.6513,0.537109375,0.025145967,44.36015654943185,180.0,39.0,88.7067139060774,-30.230323172454607,-8.999999999999993,-1.95,0.518329668675442,33.725227
630,2031.2527,0.291015625,0.030501785,38.35468776838388,195.0,170.0,78.5494246023687,-46.48622303018322,-9.749999999999998,-8.500000000000005,0.5188178568558222,2.5382447
631,4042.6191,0.376953125,0.025426729,43.942187798791565,166.0,37.0,61.65379035547957,-40.781025794185226,-8.299999999999994,-1.8499999999999999,0.5194323716096372,5.6942444
632,3061.955,0.189453125,0.02942237,49.75546905834926,165.0,38.0,64.7943763433852,-53.398977914375656,-8.249999999999993,-1.9000000000000001,0.5208146105164894,0.35325035
633,3931.1804,0.2734375,0.027997075,49.757031557906885,163.0,45.0,64.94804149871844,-47.947883318662306,-8.149999999999993,-2.25,0.5224309267933198,1.420457
634,402.57034,0.75390625,0.022196727,33.72109399357578,145.0,283.0,103.17663031112002,-16.091778779884557,-7.2499999999999885,-14.15,0.5219791993400069,30.666632
635,4325.392,0.47265625,0.022695381,38.208594012481626,179.0,192.0,65.90691395077542,-34.52713351814314,-8.949999999999998,-9.600000000000003,0.5210050705140918,2.329102
636,1674.864,0.419921875,0.034985162,38.50312527758069,160.0,81.0,85.5172227797572,-38.152085123944346,-7.999999999999989,-4.050000000000001,0.5211296826819599,23.604141
637,3204.7727,0.3671875,0.025335263,43.61015650752233,123.0,209.0,69.54126836053857,-41.662409849736726,-6.149999999999992,-10.450000000000003,0.5217886692639054,1.4603114
638,1099.8462,0.51171875,0.015096706,46.965625315438956,158.0,18.0,88.76471182278743,-32.095724240092785,-7.899999999999991,-0.9000000000000001,0.5217883786059788,35.47872
639,1545.0907,0.58984375,0.024330944,38.02265657024691,177.0,118.0,87.48222369907087,-26.84837436873431,-8.849999999999993,-5.900000000000002,0.5213008849268356,26.618763
640,559.6308,0.697265625,0.036247723,42.796094034973066,181.0,33.0,96.00838991742604,-19.793078712783835,-9.049999999999995,-1.65,0.5202255352474859,48.66548
641,1099.224,0.673828125,0.019202758,35.70390649914043,140.0,222.0,94.86210311473904,-21.28683054341422,-6.999999999999991,-11.100000000000001,0.5189299717804058,29.26961
642,1545.1343,0.455078125,0.018996153,36.6406252712477,191.0,136.0,86.47517787061322,-35.6379102384411,-9.549999999999995,-6.800000000000003,0.5182159874831108,17.95365
643,952.5254,0.609375,0.026826259,43.95000031590462,186.0,71.0,89.41337021802173,-25.41515160871746,-9.299999999999995,-3.5500000000000007,0.5179625042577807,32.81078
644,1244.0524,0.4609375,0.028336205,43.16171902377391,223.0,110.0,85.69041775059668,-35.17431476074821,-11.15,-5.500000000000001,0.5173401227391294,17.23825
645,544.37695,0.8125,0.028720466,39.75703152694041,180.0,160.0,100.34070945558933,-12.153910807131123,-8.999999999999996,-8.000000000000004,0.5163746520892505,40.994236
646,450.94458,0.744140625,0.019661842,36.302344019699376,125.0,129.0,102.13048269731995,-16.55461305141286,-6.249999999999994,-6.450000000000003,0.5144670366000952,49.893387
647,1889.415,0.462890625,0.017107572,35.41406273469329,120.0,366.0,81.94417024365244,-34.731061161557,-5.999999999999993,-18.299999999999994,0.5136191642420951,2.9865074
648,2578.891,0.41015625,0.025360005,36.92890651250491,165.0,173.0,80.5494679335543,-38.34291409360802,-8.249999999999993,-8.650000000000002,0.5140719341582171,10.333007
649,683.8262,0.64453125,0.025857432,42.87968781229574,155.0,96.0,94.28028522247516,-22.905676807678272,-7.749999999999989,-4.800000000000001,0.5134619166932768,39.684227
650,2182.5046,0.466796875,0.027221803,33.678125293925405,164.0,152.0,82.49075394272278,-34.456928096413186,-8.199999999999992,-7.600000000000002,0.5130542353154822,16.073431
651,1317.622,0.73046875,0.023950698,37.24921902938513,124.0,72.0,89.75855657874044,-17.265737832927893,-6.199999999999991,-3.6,0.5123367721370348,46.969044
652,698.05786,0.576171875,0.030105082,44.360156533366535,161.0,123.0,92.88799451373171,-27.287870159173863,-8.049999999999988,-6.150000000000002,0.5110924478213661,31.774012
653,1088.0529,0.55078125,0.022539139,40.74218777741771,114.0,154.0,89.56939890341299,-28.862503022762223,-5.699999999999991,-7.700000000000001,0.5104809521003324,29.88062
654,1163.2637,0.6796875,0.026654398,37.68671902938513,119.0,108.0,95.83340046280289,-20.601012028715314,-5.949999999999994,-5.4,0.510048337491624,46.61353
