Episode,Metrics/Avg_EndToEnd_Delay_ms,Metrics/SLA_Success_Rate,Metrics/Load_Variance,Metrics/Total_Cost,Metrics/AI_Instance_Thrashing,Metrics/Truncated_Actions,Rewards/R_base,Rewards/Penalty_SLA,Rewards/Penalty_Smoothness,Rewards/Penalty_Intent,CMDP/Dynamic_Lambda_SLA,Total_Reward,Loss/Actor,Loss/Critic,Loss/Entropy,Loss/Approx_KL
2001,220.43478,0.96875,0.0105915675,29.9210940549965,12.0,27.0,111.87059398315094,-1.3309940850100588,-0.6,-1.35,0.3392955842314357,103.51827,-0.037285987427458166,6.548168909549713,-53.0496648311615,0.01839368
2002,1207.5475,0.6171875,0.012551005,27.918750274460763,8.0,110.0,94.57465459845834,-16.31221393557056,-0.39999999999999997,-5.500000000000001,0.33842513689693876,61.550903,-0.037285987427458166,6.548168909549713,-53.0496648311615,0.01839368
2003,219.38516,0.9453125,0.015633756,29.954687797813676,8.0,60.0,110.47303725324491,-2.3231919438606004,-0.39999999999999997,-3.0,0.3376346732328304,97.25337,-0.037285987427458166,6.548168909549713,-53.0496648311615,0.01839368
2004,392.34915,0.919921875,0.012598956,27.64375027513597,6.0,44.0,109.16462306680712,-3.3461935426480705,-0.3,-2.2,0.3357197915186981,97.1207,-0.037285987427458166,6.548168909549713,-53.0496648311615,0.01839368
2005,77.19415,0.96484375,0.010917292,28.297656537091825,4.0,33.0,113.3587322403153,-1.4504990670965898,-0.2,-1.6499999999999997,0.3339422054273621,105.6243,-0.037285987427458166,6.548168909549713,-53.0496648311615,0.01839368
2006,813.5204,0.8125,0.012097133,28.44531278347131,9.0,115.0,101.74600982544281,-7.767629480360054,-0.45,-5.7500000000000036,0.33239620028498856,74.793915,-0.037285987427458166,6.548168909549713,-53.0496648311615,0.01839368
2007,573.9049,0.82421875,0.012967954,27.089844015834387,12.0,182.0,105.47397545940912,-7.338063142333793,-0.6,-9.100000000000005,0.33157125450942004,68.52321,-0.037285987427458166,6.548168909549713,-53.0496648311615,0.01839368
2008,927.7234,0.65234375,0.013904704,29.036719037394505,14.0,45.0,100.26274420619818,-14.505325868404583,-0.7000000000000001,-2.2500000000000004,0.3310911234000358,76.90473,-0.037285987427458166,6.548168909549713,-53.0496648311615,0.01839368
2009,392.34113,0.8828125,0.010107975,30.189844057604205,10.0,19.0,108.0830112065084,-4.854422729441212,-0.49999999999999994,-0.9500000000000001,0.33020698188856695,98.88073,-0.02956177017185837,6.7829924762249,-53.75438742637634,0.015007075
2010,1023.9172,0.740234375,0.008700497,28.92031279357616,8.0,20.0,98.93042823137843,-10.750566495050796,-0.39999999999999997,-1.0,0.3292528194420282,84.10515,-0.02956177017185837,6.7829924762249,-53.75438742637634,0.015007075
2011,387.7562,0.81640625,0.010690176,27.4273440176039,6.0,121.0,107.98507613387308,-7.582301624466529,-0.3,-6.050000000000001,0.3284993589444776,79.857086,-0.02956177017185837,6.7829924762249,-53.75438742637634,0.015007075
2012,145.31804,0.9609375,0.011553667,27.057031518488657,4.0,58.0,113.12835218665,-1.6020478590906264,-0.2,-2.9000000000000004,0.3270985828957931,100.55241,-0.02956177017185837,6.7829924762249,-53.75438742637634,0.015007075
2013,308.64273,0.90625,0.015104249,28.421875282889232,6.0,83.0,109.06145276953461,-3.81391905407517,-0.3,-4.15,0.3254904636513241,90.49136,-0.02956177017185837,6.7829924762249,-53.75438742637634,0.015007075
2014,242.11781,0.90234375,0.018398074,28.26562528219074,8.0,31.0,109.69472698410632,-3.987445929472606,-0.39999999999999997,-1.5499999999999998,0.3237376765130271,99.80111,-0.02956177017185837,6.7829924762249,-53.75438742637634,0.015007075
2015,1703.5658,0.736328125,0.013911593,27.61484402505448,2.0,126.0,93.26506228424417,-10.69484386578457,-0.1,-6.300000000000002,0.3228062340930379,64.07793,-0.02956177017185837,6.7829924762249,-53.75438742637634,0.015007075
2016,2101.886,0.486328125,0.008732604,28.370312783983536,4.0,54.0,87.1488028643112,-20.94617184967357,-0.2,-2.7,0.32335045655056227,60.019276,-0.02956177017185837,6.7829924762249,-53.75438742637634,0.015007075
2017,404.38483,0.892578125,0.01551246,26.198437753715552,8.0,178.0,109.07635789799531,-4.357808202417437,-0.4,-8.900000000000002,0.3231713468961777,74.9569,-0.03369263673666865,6.468679124116898,-53.710093927383426,0.018639838
2018,1767.0037,0.6484375,0.010763701,27.863281517813448,16.0,182.0,90.36156489591801,-14.26531451742994,-0.8000000000000003,-9.100000000000003,0.32229589383586493,50.07051,-0.03369263673666865,6.468679124116898,-53.710093927383426,0.018639838
2019,980.29504,0.65625,0.016642628,27.602344023704063,6.0,158.0,97.34386710013203,-13.923986651845423,-0.3,-7.900000000000003,0.32245824627230296,61.288696,-0.03369263673666865,6.468679124116898,-53.710093927383426,0.018639838
2020,1166.9084,0.728515625,0.016133439,27.588281522796024,6.0,189.0,96.79989960015146,-10.98183167769888,-0.3,-9.450000000000001,0.3223947436749417,58.029064,-0.03369263673666865,6.468679124116898,-53.710093927383426,0.018639838
2021,689.6992,0.78515625,0.017792204,27.3468752685003,14.0,87.0,103.43805165613576,-8.686124545972353,-0.7000000000000002,-4.350000000000001,0.3219386725997863,79.835144,-0.03369263673666865,6.468679124116898,-53.710093927383426,0.018639838
2022,2500.8494,0.384765625,0.014655765,27.986719030246604,10.0,121.0,81.73748927123441,-25.066503923771077,-0.5,-6.050000000000001,0.32234906926914414,41.5983,-0.03369263673666865,6.468679124116898,-53.710093927383426,0.018639838
2023,1000.918,0.6171875,0.015011953,28.04062527162023,16.0,165.0,94.84716649637502,-15.539050923857028,-0.8000000000000003,-8.250000000000004,0.32355362957766637,55.156586,-0.03369263673666865,6.468679124116898,-53.710093927383426,0.018639838
2024,1687.1578,0.66796875,0.015742334,26.247656506311614,4.0,138.0,93.25347150418882,-13.514453557406918,-0.2,-6.900000000000003,0.3236903830234217,61.13884,-0.03369263673666865,6.468679124116898,-53.710093927383426,0.018639838
2025,934.29224,0.654296875,0.010536563,28.48437528917566,2.0,80.0,98.69296153917365,-14.106097761705575,-0.1,-4.000000000000001,0.32375704920041726,73.3499,-0.034674791456200185,7.596877783536911,-53.3296133518219,0.016928013
2026,247.36418,0.93359375,0.021172725,27.10937526798807,6.0,121.0,110.63279477105463,-2.680468913570702,-0.3,-6.050000000000001,0.32281090958919334,86.68792,-0.034674791456200185,7.596877783536911,-53.3296133518219,0.016928013
2027,1497.6271,0.447265625,0.009557676,29.346094049455132,7.0,21.0,89.26668131616857,-22.499915564458753,-0.35,-1.05,0.32251262001030045,63.55818,-0.034674791456200185,7.596877783536911,-53.3296133518219,0.016928013
2028,913.39746,0.681640625,0.00842331,29.494531538395677,10.0,55.0,98.53213795259886,-12.955323843175362,-0.49999999999999994,-2.75,0.3234587042523737,76.980995,-0.034674791456200185,7.596877783536911,-53.3296133518219,0.016928013
2029,4466.5107,0.30078125,0.00911365,26.561719011690002,0.0,167.0,67.25926832730707,-28.62047248907114,0.0,-8.350000000000001,0.3244447175427224,23.272894,-0.034674791456200185,7.596877783536911,-53.3296133518219,0.016928013
2030,797.9483,0.74609375,0.012563712,26.525000258814543,4.0,163.0,102.69913505293843,-10.417038932963047,-0.2,-8.150000000000002,0.3252932229328163,67.70233,-0.034674791456200185,7.596877783536911,-53.3296133518219,0.016928013
2031,729.979,0.658203125,0.015472543,29.025000296533108,6.0,17.0,101.0286439310156,-13.981359217925144,-0.3,-0.8500000000000001,0.3250655088253005,83.61547,-0.034674791456200185,7.596877783536911,-53.3296133518219,0.016928013
2032,832.5125,0.69921875,0.012677362,26.44062525825575,4.0,118.0,99.37758642959601,-12.241139904698132,-0.2,-5.900000000000001,0.3249460375527219,69.52934,-0.034674791456200185,7.596877783536911,-53.3296133518219,0.016928013
2033,1597.7574,0.64453125,0.01772231,28.78046903567156,16.0,26.0,93.47930560290663,-14.584208669894716,-0.8000000000000002,-1.2999999999999998,0.32503229929712407,72.90297,-0.03290945484186523,6.464505565166474,-53.326497077941895,0.016641837
2034,1766.8772,0.59765625,0.012358259,28.807812782470137,16.0,32.0,86.42217956923952,-16.459860168951753,-0.8000000000000003,-1.6,0.32539567709507566,63.996124,-0.03290945484186523,6.464505565166474,-53.326497077941895,0.016641837
2035,3658.6013,0.345703125,0.012984076,29.183594037720468,14.0,98.0,74.53749808329523,-26.97537617799591,-0.7000000000000002,-4.899999999999999,0.32637805529405156,35.493702,-0.03290945484186523,6.464505565166474,-53.326497077941895,0.016641837
2036,504.9872,0.75,0.014445537,28.121875278418884,10.0,65.0,104.73560019782829,-10.322152813327339,-0.49999999999999994,-3.25,0.32714105269812516,83.42318,-0.03290945484186523,6.464505565166474,-53.326497077941895,0.016641837
2037,252.05835,0.9296875,0.011895834,26.62109400558984,17.0,134.0,111.3363277879617,-2.8817113631970135,-0.8500000000000002,-6.700000000000002,0.3260450010952019,84.46566,-0.03290945484186523,6.464505565166474,-53.326497077941895,0.016641837
2038,1357.3319,0.75,0.011456557,28.315625285264105,4.0,114.0,95.5572460925565,-10.222191571667635,-0.2,-5.700000000000001,0.32482214766658307,68.39894,-0.03290945484186523,6.464505565166474,-53.326497077941895,0.016641837
2039,1344.8967,0.58203125,0.015092474,28.00312528037466,10.0,61.0,91.44465843160815,-17.106545712933325,-0.49999999999999994,-3.05,0.3249172608637547,65.903336,-0.03290945484186523,6.464505565166474,-53.326497077941895,0.016641837
2040,2817.3193,0.3515625,0.014191561,29.080469032691326,8.0,112.0,74.76096485352286,-26.684858777307962,-0.39999999999999997,-5.600000000000002,0.32630813916585566,35.08452,-0.03290945484186523,6.464505565166474,-53.326497077941895,0.016641837
2041,2914.2495,0.43359375,0.014426282,27.021094015508424,6.0,86.0,74.80628280025466,-23.3961927069472,-0.3,-4.300000000000001,0.3279420724668804,42.00495,-0.028127585945185274,7.070700365304947,-53.670858192443845,0.014020227
2042,1367.0562,0.646484375,0.017801449,27.12734400521731,16.0,139.0,94.20376090963288,-14.605539739570355,-0.8000000000000003,-6.950000000000003,0.3288842807182252,58.580433,-0.028127585945185274,7.070700365304947,-53.670858192443845,0.014020227
2043,789.55914,0.736328125,0.014212744,27.11093776265625,8.0,126.0,99.5295855956137,-10.850099203035896,-0.39999999999999997,-6.300000000000002,0.32839489658266924,69.96838,-0.028127585945185274,7.070700365304947,-53.670858192443845,0.014020227
2044,1842.4268,0.388671875,0.011272628,30.10703155194642,14.0,0.0,87.7119038313217,-25.390793613639214,-0.7000000000000002,0.0,0.32921231382238836,61.157143,-0.028127585945185274,7.070700365304947,-53.670858192443845,0.014020227
2045,589.13354,0.7890625,0.014005229,26.742969010199886,8.0,163.0,104.13539211552022,-8.698103550296668,-0.39999999999999997,-8.15,0.3296382729712331,69.80337,-0.028127585945185274,7.070700365304947,-53.670858192443845,0.014020227
2046,4503.573,0.16015625,0.014223887,28.061719026358332,8.0,35.0,66.20509047858835,-35.13758067006814,-0.39999999999999997,-1.75,0.3306850412884854,27.072212,-0.028127585945185274,7.070700365304947,-53.670858192443845,0.014020227
2047,700.3666,0.73046875,0.008717492,27.4281252741348,2.0,62.0,101.73654621561268,-11.238100847879739,-0.1,-3.1,0.33231617919438294,81.35326,-0.028127585945185274,7.070700365304947,-53.670858192443845,0.014020227
2048,685.66583,0.740234375,0.01819468,25.386718993482646,6.0,126.0,102.28187770261225,-10.841814578147941,-0.3,-6.300000000000001,0.33139622015602394,72.36493,-0.028127585945185274,7.070700365304947,-53.670858192443845,0.014020227
2049,1467.159,0.685546875,0.012330598,27.26875027141068,2.0,44.0,94.4671668786427,-13.099685892785471,-0.1,-2.2,0.3312114496572249,74.72299,-0.028517853585071862,6.4270189255476,-53.36775097846985,0.016783064
2050,9002.461,0.001953125,0.018837767,27.261719000234734,14.0,207.0,53.05694553082751,-42.14709831901986,-0.7000000000000001,-10.350000000000007,0.3332600263100953,-2.6626039,-0.028517853585071862,6.4270189255476,-53.36775097846985,0.016783064
2051,192.1847,0.93359375,0.011461813,26.87656275636982,16.0,128.0,111.88751107940139,-2.7810508415002677,-0.8,-6.400000000000002,0.3344765437048389,85.5609,-0.028517853585071862,6.4270189255476,-53.36775097846985,0.016783064
2052,198.68033,0.91015625,0.014501186,29.171875282889232,16.0,105.0,110.50543281297848,-3.7491698721838254,-0.8000000000000002,-5.250000000000003,0.3327931281625733,87.36623,-0.028517853585071862,6.4270189255476,-53.36775097846985,0.016783064
2053,387.76166,0.810546875,0.0144620035,27.515625265659764,6.0,139.0,106.67978687301208,-7.8743653986937625,-0.3,-6.950000000000001,0.33142174662240637,76.23959,-0.028517853585071862,6.4270189255476,-53.36775097846985,0.016783064
2054,372.30246,0.87890625,0.013639557,26.72734400414629,11.0,107.0,108.99887837082765,-5.027586977618772,-0.5499999999999999,-5.350000000000001,0.3303528400385904,85.02372,-0.028517853585071862,6.4270189255476,-53.36775097846985,0.016783064
2055,1684.8915,0.455078125,0.013452328,27.235156515205745,8.0,124.0,88.6677584050633,-22.713800191645102,-0.39999999999999997,-6.200000000000003,0.33024093821658423,49.136093,-0.028517853585071862,6.4270189255476,-53.36775097846985,0.016783064
2056,903.16736,0.71484375,0.009373614,28.40781278780196,4.0,33.0,97.38048989116555,-11.798186664934859,-0.2,-1.6500000000000001,0.3306657837225166,80.26784,-0.028517853585071862,6.4270189255476,-53.36775097846985,0.016783064
2057,710.426,0.68359375,0.009702067,27.33515651972266,4.0,158.0,102.7160156956053,-13.140294108658471,-0.2,-7.900000000000002,0.3304016237165666,65.543526,-0.028368332772515714,7.755553796887398,-53.09902138710022,0.013231782
2058,307.33624,0.8828125,0.0157702,28.088281531527173,8.0,35.0,108.70139342713662,-4.833652013870098,-0.4,-1.7499999999999998,0.3296635185293556,96.52523,-0.028368332772515714,7.755553796887398,-53.09902138710022,0.013231782
2059,1886.5167,0.513671875,0.013020958,27.455469019303564,12.0,67.0,87.7832731997081,-20.231389121336193,-0.6,-3.3499999999999996,0.3296060163867469,58.044643,-0.028368332772515714,7.755553796887398,-53.09902138710022,0.013231782
2060,1737.2748,0.46484375,0.012083663,27.178125265054405,14.0,98.0,87.73600189383563,-22.35299402646744,-0.7000000000000002,-4.9,0.3309024593070315,52.64899,-0.028368332772515714,7.755553796887398,-53.09902138710022,0.013231782
2061,3298.7273,0.333984375,0.016783044,27.87656277429778,10.0,71.0,74.83343027984142,-27.927401380981543,-0.5,-3.5500000000000003,0.3322164183622178,39.18212,-0.028368332772515714,7.755553796887398,-53.09902138710022,0.013231782
2062,2888.0276,0.2421875,0.0145186735,27.307031520700548,10.0,132.0,75.55886924410258,-32.04974635899569,-0.49999999999999994,-6.600000000000001,0.3344927855717684,30.242748,-0.028368332772515714,7.755553796887398,-53.09902138710022,0.013231782
2063,2891.7207,0.419921875,0.016561119,27.57109402230708,14.0,118.0,77.40971600052445,-24.63395018177139,-0.7000000000000001,-5.900000000000001,0.33648162178726393,38.78453,-0.028368332772515714,7.755553796887398,-53.09902138710022,0.013231782
2064,603.55383,0.7265625,0.017459132,24.745312732760794,8.0,190.0,102.89696559234504,-11.560206159971736,-0.39999999999999997,-9.500000000000002,0.33727145513060464,63.119465,-0.028368332772515714,7.755553796887398,-53.09902138710022,0.013231782
2065,4921.117,0.25,0.013994504,25.329687742167152,2.0,248.0,67.47445780122982,-32.06781974146216,-0.1,-12.400000000000002,0.3381607259508588,14.970406,-0.025281179463490844,7.978921449184417,-53.70383801460266,0.012135918
2066,550.6784,0.751953125,0.0132894,28.219531532435212,16.0,80.0,103.84677712383694,-10.538992208498462,-0.8000000000000003,-4.0,0.3392457649808213,79.31408,-0.025281179463490844,7.978921449184417,-53.70383801460266,0.012135918
2067,6253.542,0.11328125,0.014550892,25.33125023636967,9.0,202.0,62.73528056677407,-38.22748803880953,-0.44999999999999996,-10.1,0.3404641836395413,7.850411,-0.025281179463490844,7.978921449184417,-53.70383801460266,0.012135918
2068,554.27856,0.802734375,0.013162897,28.002344025240745,12.0,141.0,104.30835654907386,-8.438724884920873,-0.6,-7.050000000000002,0.3418276793557473,74.121414,-0.025281179463490844,7.978921449184417,-53.70383801460266,0.012135918
2069,1029.6611,0.712890625,0.008683372,28.19453152321512,16.0,120.0,99.68176090296635,-12.345620766112253,-0.8000000000000003,-6.000000000000001,0.3411036940776021,69.07441,-0.025281179463490844,7.978921449184417,-53.70383801460266,0.012135918
2070,223.98349,0.94140625,0.0137988785,26.96953151753405,2.0,94.0,111.37917737960747,-2.5035457736417075,-0.1,-4.7,0.33999723968407103,92.36256,-0.025281179463490844,7.978921449184417,-53.70383801460266,0.012135918
2071,3371.5413,0.24609375,0.014563626,26.385156505333725,6.0,172.0,74.12595225935698,-32.442162698678686,-0.3,-8.600000000000003,0.3403793656525846,23.825377,-0.025281179463490844,7.978921449184417,-53.70383801460266,0.012135918
2072,856.99414,0.7265625,0.014758337,28.93593778903596,6.0,66.0,101.34415604650681,-11.684862223950594,-0.3,-3.3000000000000003,0.3414168483770694,79.114586,-0.025281179463490844,7.978921449184417,-53.70383801460266,0.012135918
2073,996.33276,0.640625,0.013696804,26.91562526486814,7.0,89.0,97.38418732745698,-15.383518554996767,-0.35,-4.450000000000001,0.34124875454594533,67.86106,-0.017948100942885504,10.70965421795845,-53.11506757736206,0.0090409145
2074,649.4285,0.880859375,0.0150621105,26.257812753436156,7.0,156.0,104.43174435805179,-5.089622049266946,-0.35,-7.8000000000000025,0.34044835295731773,73.995384,-0.017948100942885504,10.70965421795845,-53.11506757736206,0.0090409145
2075,1165.8586,0.6875,0.014980047,27.857031525170896,10.0,93.0,93.98903612462563,-13.31917712649657,-0.49999999999999994,-4.65,0.33935154136003187,66.00594,-0.017948100942885504,10.70965421795845,-53.11506757736206,0.0090409145
2076,1482.0151,0.630859375,0.01503515,27.569531518791337,8.0,75.0,92.43613582054807,-15.744860058494899,-0.39999999999999997,-3.7500000000000004,0.33939378827456107,65.97839,-0.017948100942885504,10.70965421795845,-53.11506757736206,0.0090409145
2077,1027.2229,0.69921875,0.011398298,27.692969025752973,6.0,74.0,100.47408913532396,-12.877400539252498,-0.3,-3.700000000000001,0.3394719279074334,76.19114,-0.017948100942885504,10.70965421795845,-53.11506757736206,0.0090409145
2078,947.27496,0.765625,0.01294866,27.20078151585767,7.0,156.0,100.60930579544701,-9.995104949547345,-0.35,-7.8000000000000025,0.3389631899231886,67.02393,-0.017948100942885504,10.70965421795845,-53.11506757736206,0.0090409145
2079,537.2023,0.7421875,0.013317569,28.30781277792994,5.0,91.0,104.08280825525918,-10.966457694418583,-0.25,-4.550000000000002,0.338228955185626,78.393326,-0.017948100942885504,10.70965421795845,-53.11506757736206,0.0090409145
2080,226.87788,0.9296875,0.012979843,27.26484402216738,0.0,132.0,111.75991140940124,-2.956301284879161,0.0,-6.600000000000001,0.3370007333890908,86.845825,-0.017948100942885504,10.70965421795845,-53.11506757736206,0.0090409145
2081,1722.8965,0.501953125,0.010818022,28.610156537091825,11.0,85.0,88.29563372704479,-21.16526520892934,-0.5499999999999999,-4.25,0.3365900667945077,53.948864,-0.030103512736968697,3.4815170019865036,-53.21001329421997,0.016848013
2082,5403.957,0.021484375,0.011470934,28.151562783983536,4.0,59.0,61.56234951428335,-42.04365873598448,-0.2,-2.9499999999999997,0.3391393683499489,15.198061,-0.030103512736968697,3.4815170019865036,-53.21001329421997,0.016848013
2083,670.7261,0.8359375,0.013591793,28.400781533506233,8.0,59.0,105.32453741157597,-7.01633046027894,-0.39999999999999997,-2.9499999999999997,0.3404621659590157,86.57359,-0.030103512736968697,3.4815170019865036,-53.21001329421997,0.016848013
2084,293.42856,0.84375,0.011540581,26.013281502120662,10.0,204.0,108.97423549756678,-6.629936253498283,-0.49999999999999994,-10.200000000000003,0.33928755672558714,68.402405,-0.030103512736968697,3.4815170019865036,-53.21001329421997,0.016848013
2085,622.76465,0.86328125,0.014863066,24.524218980164733,4.0,155.0,106.18923531878752,-5.812226955530369,-0.2,-7.750000000000001,0.33811151103314196,74.637985,-0.030103512736968697,3.4815170019865036,-53.21001329421997,0.016848013
2086,2559.1785,0.455078125,0.009996644,29.288281549990643,10.0,23.0,78.67466157249386,-23.21217313308246,-0.49999999999999994,-1.1500000000000001,0.3379824466373928,51.325665,-0.030103512736968697,3.4815170019865036,-53.21001329421997,0.016848013
2087,862.1089,0.765625,0.016539367,27.14687526819762,2.0,98.0,99.57734048962404,-9.92107931279253,-0.1,-4.9,0.33839295316378976,75.09566,-0.030103512736968697,3.4815170019865036,-53.21001329421997,0.016848013
2088,1131.6058,0.5390625,0.015022476,26.78750026365742,3.0,148.0,93.6139735230189,-19.626719708937795,-0.15000000000000002,-7.400000000000002,0.3381336951942337,54.37162,-0.030103512736968697,3.4815170019865036,-53.21001329421997,0.016848013
2089,2696.0684,0.39453125,0.015826158,27.039062763215043,14.0,53.0,78.69592173058797,-25.973139684564327,-0.7000000000000001,-2.65,0.3397528630730215,44.454933,-0.027919836924411356,9.85837362408638,-53.42384567260742,0.013425605
2090,1544.2356,0.61328125,0.016002072,27.671875277766958,4.0,156.0,92.65818522475006,-16.535483259020772,-0.2,-7.800000000000003,0.34029883415857926,55.23979,-0.027919836924411356,9.85837362408638,-53.42384567260742,0.013425605
2091,2029.5247,0.619140625,0.016163427,27.553906526009087,4.0,69.0,85.9196577068662,-16.301628032177632,-0.2,-3.45,0.3407661356230334,61.566696,-0.027919836924411356,9.85837362408638,-53.42384567260742,0.013425605
2092,1451.9867,0.5390625,0.007555689,29.139062786125578,9.0,20.0,92.44386366161179,-19.826867848964575,-0.45,-1.0,0.34109641965840903,68.870026,-0.027919836924411356,9.85837362408638,-53.42384567260742,0.013425605
2093,665.9107,0.724609375,0.01138286,26.06250024936162,14.0,155.0,102.25703868743418,-11.796391567290353,-0.7000000000000002,-7.750000000000004,0.3413508493141423,66.854515,-0.027919836924411356,9.85837362408638,-53.42384567260742,0.013425605
2094,1120.1034,0.681640625,0.01151587,30.11328155483352,10.0,0.0,98.04041998881046,-13.66242446009636,-0.49999999999999994,0.0,0.34070246537399573,83.489105,-0.027919836924411356,9.85837362408638,-53.42384567260742,0.013425605
2095,1206.5029,0.693359375,0.012630496,29.590625272598118,14.0,68.0,98.4426976106119,-13.129852239825007,-0.7000000000000001,-3.4000000000000004,0.3404955195700126,73.600586,-0.027919836924411356,9.85837362408638,-53.42384567260742,0.013425605
2096,426.26212,0.845703125,0.011574853,28.148437770432793,6.0,75.0,107.07519350462584,-6.586919440056362,-0.3,-3.7500000000000004,0.33994750976772803,88.084785,-0.027919836924411356,9.85837362408638,-53.42384567260742,0.013425605
2097,1026.3436,0.6875,0.014963914,28.620312772109173,10.0,173.0,99.36929529891357,-13.371901958907086,-0.49999999999999994,-8.650000000000004,0.3387968477889132,60.278652,-0.03799794077640399,3.4669798105955123,-53.57744026184082,0.016377185
2098,433.43674,0.833984375,0.013418757,28.733594017277937,10.0,129.0,106.74788621366473,-7.045067460107059,-0.49999999999999994,-6.450000000000003,0.3383263735804167,77.00862,-0.03799794077640399,3.4669798105955123,-53.57744026184082,0.016377185
2099,1537.3716,0.68359375,0.014729452,28.704687771969475,14.0,97.0,90.85678936605575,-13.417742757313613,-0.7000000000000001,-4.8500000000000005,0.3377835931516498,62.610188,-0.03799794077640399,3.4669798105955123,-53.57744026184082,0.016377185
2100,181.83028,0.931640625,0.01696831,27.961719023238402,16.0,53.0,111.4443184926695,-2.899699631895777,-0.8,-2.65,0.33671966723745594,97.4352,-0.03799794077640399,3.4669798105955123,-53.57744026184082,0.016377185
2101,1120.096,0.705078125,0.010900041,28.795312781236134,12.0,117.0,96.4537783715176,-12.437584594684388,-0.6000000000000001,-5.850000000000002,0.33551600187668756,66.627754,-0.03799794077640399,3.4669798105955123,-53.57744026184082,0.016377185
2102,1192.8573,0.625,0.014153675,28.670312784728594,8.0,68.0,93.26315120477207,-15.79830514752163,-0.39999999999999997,-3.4,0.33571762366384433,66.86506,-0.03799794077640399,3.4669798105955123,-53.57744026184082,0.016377185
2103,1582.0443,0.4453125,0.014718542,27.23359402170172,0.0,129.0,88.9220683412747,-23.528213706623635,0.0,-6.450000000000001,0.33632873382593265,50.593678,-0.03799794077640399,3.4669798105955123,-53.57744026184082,0.016377185
2104,1845.6892,0.45703125,0.0103375735,30.292187786777504,16.0,95.0,86.86728554808025,-23.13177665281547,-0.8000000000000003,-4.750000000000001,0.3378350960797867,50.83011,-0.03799794077640399,3.4669798105955123,-53.57744026184082,0.016377185
2105,1292.1556,0.736328125,0.012585452,27.188281518232543,8.0,145.0,95.58451920989302,-11.205385490862602,-0.39999999999999997,-7.2500000000000036,0.33806210243302415,63.670082,-0.03090445714769885,4.233972054719925,-53.49690914154053,0.0137224905
2106,2101.9924,0.45703125,0.014080765,28.81406278803479,8.0,94.0,84.12339662692473,-23.15693383822089,-0.39999999999999997,-4.7,0.33816426288630586,49.06289,-0.03090445714769885,4.233972054719925,-53.49690914154053,0.0137224905
2107,1064.5681,0.779296875,0.019369666,26.891406512644608,10.0,86.0,100.14200906409383,-9.408382850513515,-0.49999999999999994,-4.300000000000001,0.33882368491986636,76.32791,-0.03090445714769885,4.233972054719925,-53.49690914154053,0.0137224905
2108,4385.772,0.255859375,0.0147179775,28.953906523587648,17.0,222.0,66.92977856223027,-31.915517669696868,-0.8500000000000004,-11.100000000000005,0.33943272915327244,14.614433,-0.03090445714769885,4.233972054719925,-53.49690914154053,0.0137224905
2109,1147.808,0.61328125,0.013572054,27.820312774623744,10.0,146.0,96.0479374728665,-16.529665010604848,-0.49999999999999994,-7.300000000000004,0.3407475351979639,57.50418,-0.03090445714769885,4.233972054719925,-53.49690914154053,0.0137224905
2110,1791.3627,0.46484375,0.0150817195,27.895312777603976,8.0,70.0,88.42995820467793,-23.09301086644795,-0.39999999999999997,-3.500000000000001,0.3416291055277902,56.583263,-0.03090445714769885,4.233972054719925,-53.49690914154053,0.0137224905
2111,4084.402,0.0859375,0.011326873,27.746875275159255,7.0,148.0,65.63540610722595,-39.79022381038335,-0.35,-7.400000000000001,0.3437676086684449,14.4885435,-0.03090445714769885,4.233972054719925,-53.49690914154053,0.0137224905
2112,1429.7354,0.7421875,0.014645232,27.062500262632966,11.0,79.0,94.60846442760811,-11.137582896988722,-0.55,-3.9500000000000006,0.34524295982852043,69.72913,-0.03090445714769885,4.233972054719925,-53.49690914154053,0.0137224905
2113,1308.1555,0.685546875,0.012317514,29.015625288709998,16.0,24.0,94.6042243795406,-13.67364271390148,-0.8000000000000003,-1.2000000000000002,0.3450005271156007,76.020645,-0.02112179214018397,10.200293576717376,-53.31457152366638,0.008934788
2114,3965.5261,0.455078125,0.014550814,26.704687761259265,6.0,210.0,72.23816552137289,-23.734281575425204,-0.3,-10.5,0.34556263666677994,26.609568,-0.02112179214018397,10.200293576717376,-53.31457152366638,0.008934788
2115,706.37415,0.708984375,0.014876195,27.492969025101047,4.0,39.0,101.79940241462431,-12.697400567319855,-0.2,-1.95,0.3456870117946754,82.89315,-0.02112179214018397,10.200293576717376,-53.31457152366638,0.008934788
2116,1122.1588,0.634765625,0.016847324,27.236719019070733,8.0,96.0,94.76901740459176,-15.851531990515706,-0.39999999999999997,-4.800000000000002,0.3456489427369723,65.82309,-0.02112179214018397,10.200293576717376,-53.31457152366638,0.008934788
2117,1069.7085,0.607421875,0.016057326,29.50468778947834,18.0,22.0,97.31393492314217,-17.173376227394943,-0.9000000000000004,-1.1,0.3458200424403821,74.05725,-0.02112179214018397,10.200293576717376,-53.31457152366638,0.008934788
2118,449.90765,0.8125,0.013992697,27.270312761538662,14.0,129.0,106.48649289010154,-8.112437432603942,-0.7000000000000001,-6.450000000000003,0.34522332821707263,75.3206,-0.02112179214018397,10.200293576717376,-53.31457152366638,0.008934788
